date,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,location
2022-10-09 23:00:00+00:00,15.581332,40246.246,32694.201,0.70000005,2.0,10.1887,118.20413,12.1,"47.5598803131,7.7607424907"
2022-10-10 23:00:00+00:00,13.564666,40047.055,22928.363,0.0,0.0,11.592895,273.17975,8.51,"47.5598803131,7.7607424907"
2022-10-11 23:00:00+00:00,13.214667,39847.29,26734.416,0.0,0.0,7.9036193,120.65059,8.74,"47.5598803131,7.7607424907"
2022-10-12 23:00:00+00:00,13.454247,39647.09,10162.597,1.9,5.0,11.901798,138.09413,6.74,"47.5598803131,7.7607424907"
2022-10-13 23:00:00+00:00,14.375083,39446.6,2253.344,12.700001,12.0,11.966954,164.17601,3.97,"47.5598803131,7.7607424907"
2022-10-14 23:00:00+00:00,16.381332,39245.973,21600.0,4.2999997,7.0,15.7908325,213.0792,7.34,"47.5598803131,7.7607424907"
2022-10-15 23:00:00+00:00,17.22925,39045.348,34183.156,0.0,0.0,10.630672,126.89154,11.29,"47.5598803131,7.7607424907"
2022-10-16 23:00:00+00:00,16.72925,38844.875,34015.055,0.0,0.0,14.021525,110.31954,11.21,"47.5598803131,7.7607424907"
2022-10-17 23:00:00+00:00,16.625082,38644.715,34619.11,1.3,1.0,7.9932966,113.30885,11.4,"47.5598803131,7.7607424907"
2022-10-18 23:00:00+00:00,14.662582,38445.016,15147.293,0.0,0.0,15.629971,123.403244,6.35,"47.5598803131,7.7607424907"
2022-10-19 23:00:00+00:00,15.141749,38245.94,9465.353,0.2,1.0,20.140705,121.91767,4.55,"47.5598803131,7.7607424907"
2022-10-20 23:00:00+00:00,15.3355,38047.65,1221.7393,22.100002,21.0,12.496718,116.51126,3.39,"47.5598803131,7.7607424907"
2022-10-21 23:00:00+00:00,15.654248,37850.3,32246.352,7.2,8.0,11.183201,113.6665,10.19,"47.5598803131,7.7607424907"
2022-10-22 23:00:00+00:00,15.2105,37654.07,33476.28,4.0,4.0,17.287498,119.36919,10.08,"47.5598803131,7.7607424907"
2022-10-23 23:00:00+00:00,15.083416,37459.125,7143.924,31.099998,12.0,19.134262,156.58977,3.96,"47.5598803131,7.7607424907"
2022-10-24 23:00:00+00:00,14.272998,37265.64,31941.188,0.0,0.0,13.479583,120.476974,10.54,"47.5598803131,7.7607424907"
2022-10-25 23:00:00+00:00,15.602168,37073.793,32115.766,0.2,1.0,14.386494,116.315315,9.61,"47.5598803131,7.7607424907"
2022-10-26 23:00:00+00:00,15.2855,36883.77,32009.154,0.0,0.0,15.941944,115.48531,9.26,"47.5598803131,7.7607424907"
2022-10-27 23:00:00+00:00,17.21675,36695.754,32112.553,0.0,0.0,14.618837,105.800835,9.15,"47.5598803131,7.7607424907"
2022-10-28 23:00:00+00:00,16.6605,36509.94,30658.785,0.0,0.0,13.979871,113.60944,9.39,"47.5598803131,7.7607424907"
2022-10-29 23:00:00+00:00,15.037583,36326.27,27785.02,0.0,0.0,13.854155,113.93356,8.45,"47.5598803131,7.7607424907"
2022-10-30 23:00:00+00:00,13.570916,36143.09,13399.833,0.0,0.0,14.113653,112.109474,6.07,"47.5598803131,7.7607424907"
2022-10-31 23:00:00+00:00,14.114667,35960.21,12032.712,8.0,5.0,15.226764,235.71306,4.65,"47.5598803131,7.7607424907"
2022-11-01 23:00:00+00:00,11.506332,35777.812,24055.04,0.1,1.0,8.825508,170.08354,6.51,"47.5598803131,7.7607424907"
2022-11-02 23:00:00+00:00,10.485499,35596.07,6090.3696,5.8999996,6.0,15.7908325,120.34822,4.64,"47.5598803131,7.7607424907"
2022-11-03 23:00:00+00:00,9.081334,35415.17,21146.2,2.5999997,10.0,13.217443,243.57076,6.18,"47.5598803131,7.7607424907"
2022-11-04 23:00:00+00:00,7.6229997,35235.31,28332.148,4.0,13.0,12.261158,267.9739,5.34,"47.5598803131,7.7607424907"
2022-11-05 23:00:00+00:00,6.348,35056.66,21763.31,0.3,2.0,14.84318,116.39986,6.62,"47.5598803131,7.7607424907"
2022-11-06 23:00:00+00:00,10.473001,34879.434,28990.686,1.0,1.0,10.587917,143.44946,7.82,"47.5598803131,7.7607424907"
2022-11-07 23:00:00+00:00,10.614666,34703.832,27475.291,0.0,0.0,14.372974,121.57555,7.42,"47.5598803131,7.7607424907"
2022-11-08 23:00:00+00:00,11.195915,34530.055,0.0,20.1,18.0,13.324863,132.24983,1.18,"47.5598803131,7.7607424907"
2022-11-09 23:00:00+00:00,9.989666,34358.316,29737.682,0.0,0.0,7.69592,132.16109,7.8,"47.5598803131,7.7607424907"
2022-11-10 23:00:00+00:00,8.750083,34188.832,26126.047,0.0,0.0,13.70839,117.57446,5.58,"47.5598803131,7.7607424907"
2022-11-11 23:00:00+00:00,7.7750835,34021.83,22452.598,0.0,0.0,15.1884165,115.42895,5.94,"47.5598803131,7.7607424907"
2022-11-12 23:00:00+00:00,6.012583,33857.523,29579.293,0.0,0.0,13.089354,120.4793,6.88,"47.5598803131,7.7607424907"
2022-11-13 23:00:00+00:00,8.777167,33696.15,0.0,3.6999998,11.0,17.58481,126.44952,2.11,"47.5598803131,7.7607424907"
2022-11-14 23:00:00+00:00,9.312583,33537.945,0.0,5.2999997,12.0,16.1198,116.69654,1.72,"47.5598803131,7.7607424907"
2022-11-15 23:00:00+00:00,9.743833,33383.156,28196.695,10.8,7.0,12.538134,129.61066,5.89,"47.5598803131,7.7607424907"
2022-11-16 23:00:00+00:00,11.506332,33232.023,26593.266,21.5,13.0,18.514643,211.7335,5.3,"47.5598803131,7.7607424907"
2022-11-17 23:00:00+00:00,7.8021665,33084.793,19177.002,17.1,11.0,20.957443,259.9002,4.2,"47.5598803131,7.7607424907"
2022-11-18 23:00:00+00:00,6.337583,32941.477,27960.305,2.3,8.0,11.27553,260.38293,4.9,"47.5598803131,7.7607424907"
2022-11-19 23:00:00+00:00,6.131333,32800.54,19874.43,5.7,10.0,23.006226,261.27002,4.39,"47.5598803131,7.7607424907"
2022-11-20 23:00:00+00:00,7.5125833,32661.81,20529.496,6.5,10.0,17.727943,205.13287,5.38,"47.5598803131,7.7607424907"
2022-11-21 23:00:00+00:00,6.445917,32525.479,4937.416,6.2,12.0,10.799999,231.60478,3.12,"47.5598803131,7.7607424907"
2022-11-22 23:00:00+00:00,6.19175,32391.713,27545.03,7.0,5.0,21.188072,156.46288,6.44,"47.5598803131,7.7607424907"
2022-11-23 23:00:00+00:00,6.8209167,32260.707,16899.85,15.8,9.0,15.745627,196.02306,4.08,"47.5598803131,7.7607424907"
2022-11-24 23:00:00+00:00,6.577166,32132.65,24318.355,2.1,7.0,11.726277,211.78714,4.26,"47.5598803131,7.7607424907"
2022-11-25 23:00:00+00:00,5.243834,32007.732,25436.723,0.90000004,2.0,8.0899935,134.0066,4.92,"47.5598803131,7.7607424907"
2022-11-26 23:00:00+00:00,4.04175,31886.148,18213.758,0.0,0.0,14.799459,113.18121,4.12,"47.5598803131,7.7607424907"
2022-11-27 23:00:00+00:00,6.6875834,31768.102,0.0,2.7,11.0,12.245293,130.85971,1.62,"47.5598803131,7.7607424907"
2022-11-28 23:00:00+00:00,7.014667,31653.781,7944.0,4.6,16.0,9.3669195,293.02103,3.01,"47.5598803131,7.7607424907"
2022-11-29 23:00:00+00:00,6.2396665,31543.393,2825.962,1.7000002,8.0,9.449572,162.1212,2.3,"47.5598803131,7.7607424907"
2022-11-30 23:00:00+00:00,4.2229996,31437.148,0.0,0.1,1.0,10.883676,94.059265,1.79,"47.5598803131,7.7607424907"
2022-12-01 23:00:00+00:00,3.8271663,31335.242,0.0,0.0,0.0,6.6087217,306.52893,1.26,"47.5598803131,7.7607424907"
2022-12-02 23:00:00+00:00,1.2605001,31237.895,7818.104,0.0,0.0,12.661564,122.58836,3.35,"47.5598803131,7.7607424907"
2022-12-03 23:00:00+00:00,1.073,31145.303,0.0,5.4999995,7.0,5.634891,147.38086,1.64,"47.5598803131,7.7607424907"
2022-12-04 23:00:00+00:00,3.3084157,31057.684,21605.633,1.4000001,7.0,7.928178,161.2947,4.24,"47.5598803131,7.7607424907"
2022-12-05 23:00:00+00:00,2.4396665,30975.242,16969.582,0.0,0.0,8.287822,129.1934,3.98,"47.5598803131,7.7607424907"
2022-12-06 23:00:00+00:00,2.4688337,30898.193,18003.457,0.0,0.0,6.9899354,248.77414,3.92,"47.5598803131,7.7607424907"
2022-12-07 23:00:00+00:00,0.6000833,30826.734,23647.824,0.0,0.0,7.289444,123.60942,4.05,"47.5598803131,7.7607424907"
2022-12-08 23:00:00+00:00,0.498,30760.945,0.0,5.2999997,15.0,8.225035,253.6102,1.56,"47.5598803131,7.7607424907"
2022-12-09 23:00:00+00:00,0.056333333,30700.023,0.0,4.6999993,15.0,14.4,290.01157,1.08,"47.5598803131,7.7607424907"
2022-12-10 23:00:00+00:00,-3.7645004,30643.84,18000.768,0.0,0.0,10.948973,155.68617,4.64,"47.5598803131,7.7607424907"
2022-12-11 23:00:00+00:00,-4.537417,30592.46,25423.242,0.0,0.0,14.8257065,125.51812,5.04,"47.5598803131,7.7607424907"
2022-12-12 23:00:00+00:00,-3.449917,30545.93,12744.109,1.0,5.0,17.477621,134.25441,3.18,"47.5598803131,7.7607424907"
2022-12-13 23:00:00+00:00,0.06675,30504.32,0.0,7.5,17.0,17.57744,102.657814,0.82,"47.5598803131,7.7607424907"
2022-12-14 23:00:00+00:00,-1.5561666,30467.676,0.0,5.6,18.0,10.787993,269.25204,0.94,"47.5598803131,7.7607424907"
2022-12-15 23:00:00+00:00,-2.4499166,30436.047,0.0,2.8999999,10.0,11.367109,261.67444,1.35,"47.5598803131,7.7607424907"
2022-12-16 23:00:00+00:00,-3.916583,30409.486,25203.506,0.0,0.0,10.97262,161.06458,4.83,"47.5598803131,7.7607424907"
2022-12-17 23:00:00+00:00,-2.1540835,30388.033,21693.764,0.0,0.0,18.204042,115.24948,4.92,"47.5598803131,7.7607424907"
2022-12-18 23:00:00+00:00,3.4709167,30371.734,25200.0,0.0,0.0,16.279802,108.74788,5.0,"47.5598803131,7.7607424907"
2022-12-19 23:00:00+00:00,5.912583,30360.625,25200.0,0.0,0.0,12.979984,116.019745,4.65,"47.5598803131,7.7607424907"
2022-12-20 23:00:00+00:00,8.116748,30354.744,7481.2783,5.8999996,11.0,10.009036,137.29062,1.79,"47.5598803131,7.7607424907"
2022-12-21 23:00:00+00:00,10.0875845,30354.12,17321.33,8.0,13.0,25.683926,224.60411,2.79,"47.5598803131,7.7607424907"
2022-12-22 23:00:00+00:00,12.018833,30358.79,0.0,30.9,23.0,23.363974,232.90576,0.64,"47.5598803131,7.7607424907"
2022-12-23 23:00:00+00:00,10.033416,30368.77,0.0,2.7,7.0,13.358861,194.89351,1.18,"47.5598803131,7.7607424907"
2022-12-24 23:00:00+00:00,8.762582,30384.092,20233.336,0.0,0.0,13.70839,120.76265,4.71,"47.5598803131,7.7607424907"
2022-12-25 23:00:00+00:00,9.3355,30404.77,0.0,9.9,12.0,18.733839,230.61617,1.25,"47.5598803131,7.7607424907"
2022-12-26 23:00:00+00:00,5.7896667,30430.82,20017.54,0.70000005,6.0,15.856356,242.25905,4.06,"47.5598803131,7.7607424907"
2022-12-27 23:00:00+00:00,6.4105,30462.26,25208.074,0.0,0.0,16.23596,158.91615,4.49,"47.5598803131,7.7607424907"
2022-12-28 23:00:00+00:00,10.098001,30499.156,17609.46,4.1,7.0,18.204042,196.77986,3.47,"47.5598803131,7.7607424907"
2022-12-29 23:00:00+00:00,8.362583,30541.91,13795.605,5.5000005,11.0,22.027763,167.7559,2.68,"47.5598803131,7.7607424907"
2022-12-30 23:00:00+00:00,12.856332,30590.459,22550.492,3.9,3.0,17.935081,173.31714,4.7,"47.5598803131,7.7607424907"
2022-12-31 23:00:00+00:00,11.879249,30644.656,25525.926,0.0,0.0,12.261157,129.3673,5.46,"47.5598803131,7.7607424907"
2023-01-01 23:00:00+00:00,10.76675,30704.342,20348.617,1.9000001,5.0,13.039754,118.44292,4.59,"47.5598803131,7.7607424907"
2023-01-02 23:00:00+00:00,7.1521664,30769.357,11006.308,1.4000001,7.0,6.9527545,174.28949,3.21,"47.5598803131,7.7607424907"
2023-01-03 23:00:00+00:00,6.7167497,30839.54,0.0,0.5,3.0,10.44,163.24796,1.32,"47.5598803131,7.7607424907"
2023-01-04 23:00:00+00:00,9.702167,30914.727,10285.881,3.6,11.0,18.043148,243.1837,2.66,"47.5598803131,7.7607424907"
2023-01-05 23:00:00+00:00,8.168833,30994.766,5677.4995,0.3,3.0,7.10031,182.46997,2.37,"47.5598803131,7.7607424907"
2023-01-06 23:00:00+00:00,5.8021665,31079.484,25818.174,0.0,0.0,14.039999,117.67847,5.05,"47.5598803131,7.7607424907"
2023-01-07 23:00:00+00:00,6.47925,31168.725,3241.0496,18.199999,18.0,11.384198,125.00798,1.04,"47.5598803131,7.7607424907"
2023-01-08 23:00:00+00:00,5.8042507,31262.314,18492.799,11.299999,16.0,24.379204,247.10054,3.5,"47.5598803131,7.7607424907"
2023-01-09 23:00:00+00:00,5.018833,31360.104,19488.154,1.0,6.0,23.795427,247.57542,4.18,"47.5598803131,7.7607424907"
2023-01-10 23:00:00+00:00,8.1500845,31461.916,3616.7515,3.8999999,8.0,19.13426,216.00296,1.29,"47.5598803131,7.7607424907"
2023-01-11 23:00:00+00:00,7.8042493,31567.598,772.73346,0.0,0.0,18.391737,213.17406,2.39,"47.5598803131,7.7607424907"
2023-01-12 23:00:00+00:00,8.0855,31676.99,18594.795,17.100002,20.0,19.386593,239.31711,3.28,"47.5598803131,7.7607424907"
2023-01-13 23:00:00+00:00,7.5730014,31789.93,2324.5098,2.3,7.0,17.388409,183.85822,2.17,"47.5598803131,7.7607424907"
2023-01-14 23:00:00+00:00,6.314667,31906.258,5321.347,9.699999,11.0,31.796375,228.93582,1.7,"47.5598803131,7.7607424907"
2023-01-15 23:00:00+00:00,3.60425,32025.822,3254.4258,3.8,10.0,22.870626,196.0794,2.31,"47.5598803131,7.7607424907"
2023-01-16 23:00:00+00:00,1.5521668,32148.465,922.8552,4.6,12.0,12.57426,133.53127,1.86,"47.5598803131,7.7607424907"
2023-01-17 23:00:00+00:00,0.56883335,32274.254,7487.481,3.1999996,14.0,12.10157,278.29462,3.03,"47.5598803131,7.7607424907"
2023-01-18 23:00:00+00:00,-2.2249167,32404.566,22076.9,0.2,2.0,9.36,173.0617,4.51,"47.5598803131,7.7607424907"
2023-01-19 23:00:00+00:00,-2.772833,32539.443,22826.904,0.5,4.0,8.4963045,173.2111,5.15,"47.5598803131,7.7607424907"
2023-01-20 23:00:00+00:00,-2.1624167,32678.627,27146.936,0.4,4.0,12.88981,90.84254,6.24,"47.5598803131,7.7607424907"
2023-01-21 23:00:00+00:00,0.13133332,32821.87,697.49426,1.5000002,14.0,8.557102,315.55258,2.44,"47.5598803131,7.7607424907"
2023-01-22 23:00:00+00:00,1.1875832,32968.92,191.11496,0.2,2.0,22.26477,53.29257,2.74,"47.5598803131,7.7607424907"
2023-01-23 23:00:00+00:00,3.3250835,33119.527,0.0,0.2,2.0,14.05845,87.04108,2.48,"47.5598803131,7.7607424907"
2023-01-24 23:00:00+00:00,2.4271667,33273.457,0.0,0.0,0.0,8.311245,23.962452,2.24,"47.5598803131,7.7607424907"
2023-01-25 23:00:00+00:00,0.38966668,33430.465,421.73434,0.0,0.0,10.233123,308.14346,2.25,"47.5598803131,7.7607424907"
2023-01-26 23:00:00+00:00,-0.11866665,33590.33,11188.655,0.0,0.0,9.693296,343.70587,3.79,"47.5598803131,7.7607424907"
2023-01-27 23:00:00+00:00,1.1625834,33752.812,2754.056,0.0,0.0,14.799459,49.84406,3.47,"47.5598803131,7.7607424907"
2023-01-28 23:00:00+00:00,-0.5728333,33917.7,12239.833,0.0,0.0,6.696387,261.40414,5.23,"47.5598803131,7.7607424907"
2023-01-29 23:00:00+00:00,0.5875833,34084.766,5865.3135,0.3,2.0,13.1041975,252.49129,2.28,"47.5598803131,7.7607424907"
2023-01-30 23:00:00+00:00,2.762583,34253.812,15812.002,0.5,2.0,13.896187,253.43872,4.64,"47.5598803131,7.7607424907"
2023-01-31 23:00:00+00:00,4.5438333,34424.617,3600.0,1.5000001,10.0,21.2522,258.2212,2.46,"47.5598803131,7.7607424907"
2023-02-01 23:00:00+00:00,4.773,34596.99,1289.0529,1.2,5.0,18.709612,246.56087,1.96,"47.5598803131,7.7607424907"
2023-02-02 23:00:00+00:00,6.2500834,34770.72,10526.854,0.2,2.0,21.077686,258.9088,4.45,"47.5598803131,7.7607424907"
2023-02-03 23:00:00+00:00,6.1750836,34945.62,0.0,1.8000002,12.0,17.654688,273.3664,1.57,"47.5598803131,7.7607424907"
2023-02-04 23:00:00+00:00,3.1021664,35121.5,0.0,5.4999995,11.0,11.043261,248.85042,1.5,"47.5598803131,7.7607424907"
2023-02-05 23:00:00+00:00,3.3000834,35298.176,19117.404,0.6,4.0,8.707238,77.32616,5.17,"47.5598803131,7.7607424907"
2023-02-06 23:00:00+00:00,0.091750026,35475.734,31251.873,0.0,0.0,17.727943,96.61593,9.71,"47.5598803131,7.7607424907"
2023-02-07 23:00:00+00:00,-1.9082499,35655.867,31408.545,0.0,0.0,9.504273,131.6784,10.0,"47.5598803131,7.7607424907"
2023-02-08 23:00:00+00:00,-0.4832503,35838.734,31581.303,0.0,0.0,11.090103,118.946785,9.62,"47.5598803131,7.7607424907"
2023-02-09 23:00:00+00:00,0.48549995,36024.11,31570.078,0.0,0.0,7.9526596,152.51096,10.08,"47.5598803131,7.7607424907"
2023-02-10 23:00:00+00:00,1.4584168,36211.777,31896.12,0.0,0.0,9.504272,147.96309,9.22,"47.5598803131,7.7607424907"
2023-02-11 23:00:00+00:00,1.8605002,36401.54,32102.562,0.0,0.0,10.495713,118.13822,9.64,"47.5598803131,7.7607424907"
2023-02-12 23:00:00+00:00,3.1667497,36593.17,31316.768,0.0,0.0,15.408671,121.35156,9.27,"47.5598803131,7.7607424907"
2023-02-13 23:00:00+00:00,2.3896668,36786.492,32739.959,0.0,0.0,16.904673,114.46016,10.1,"47.5598803131,7.7607424907"
2023-02-14 23:00:00+00:00,2.5438333,36981.293,33092.953,0.0,0.0,15.379206,116.600945,10.45,"47.5598803131,7.7607424907"
2023-02-15 23:00:00+00:00,5.239667,37177.387,28483.95,0.0,0.0,7.7043357,121.19089,9.93,"47.5598803131,7.7607424907"
2023-02-16 23:00:00+00:00,8.448,37374.59,0.0,0.4,2.0,8.209263,115.97444,2.19,"47.5598803131,7.7607424907"
2023-02-17 23:00:00+00:00,10.383415,37572.715,31252.799,0.1,1.0,19.839235,254.18071,7.26,"47.5598803131,7.7607424907"
2023-02-18 23:00:00+00:00,8.970916,37771.59,9348.082,1.4000001,10.0,17.555305,276.20816,5.0,"47.5598803131,7.7607424907"
2023-02-19 23:00:00+00:00,8.302167,37971.035,34109.246,0.0,0.0,9.114471,179.18153,11.46,"47.5598803131,7.7607424907"
2023-02-20 23:00:00+00:00,6.4105,38170.883,34208.336,0.0,0.0,10.383987,120.71388,12.01,"47.5598803131,7.7607424907"
2023-02-21 23:00:00+00:00,6.5167503,38370.965,28800.0,2.4,6.0,12.10157,76.18505,10.16,"47.5598803131,7.7607424907"
2023-02-22 23:00:00+00:00,8.41675,38571.113,28800.0,0.70000005,3.0,7.928177,176.73993,9.85,"47.5598803131,7.7607424907"
2023-02-23 23:00:00+00:00,7.8063335,38771.164,27105.348,2.3999999,5.0,12.313893,240.1359,9.49,"47.5598803131,7.7607424907"
2023-02-24 23:00:00+00:00,4.5709167,38970.96,21877.797,2.3999999,7.0,16.520823,318.30966,6.67,"47.5598803131,7.7607424907"
2023-02-25 23:00:00+00:00,0.32091665,39170.344,34717.586,1.0,4.0,28.84047,50.0931,11.44,"47.5598803131,7.7607424907"
2023-02-26 23:00:00+00:00,0.8917499,39369.414,10984.514,0.1,1.0,22.668568,67.18033,6.65,"47.5598803131,7.7607424907"
2023-02-27 23:00:00+00:00,0.70841664,39569.78,32240.674,0.2,2.0,12.245294,76.759476,8.76,"47.5598803131,7.7607424907"
2023-02-28 23:00:00+00:00,1.40425,39771.637,23962.154,0.0,0.0,12.599999,96.604744,8.06,"47.5598803131,7.7607424907"
2023-03-01 23:00:00+00:00,2.4355,39974.824,22320.73,0.0,0.0,6.28713,258.02386,9.01,"47.5598803131,7.7607424907"
2023-03-02 23:00:00+00:00,2.8188334,40179.2,31418.777,0.0,0.0,8.534353,228.72139,10.52,"47.5598803131,7.7607424907"
2023-03-03 23:00:00+00:00,1.8792497,40384.6,23206.07,0.0,0.0,11.212135,267.36905,10.38,"47.5598803131,7.7607424907"
2023-03-04 23:00:00+00:00,1.5250834,40590.89,36857.41,0.0,0.0,11.983188,261.46927,12.04,"47.5598803131,7.7607424907"
2023-03-05 23:00:00+00:00,2.4834168,40797.918,18764.053,0.0,0.0,16.516901,266.50742,8.24,"47.5598803131,7.7607424907"
2023-03-06 23:00:00+00:00,3.7855003,41005.535,28657.645,0.1,1.0,18.228943,267.9234,10.89,"47.5598803131,7.7607424907"
2023-03-07 23:00:00+00:00,7.441749,41213.613,1249.4021,3.0,6.0,28.075384,212.35178,4.2,"47.5598803131,7.7607424907"
2023-03-08 23:00:00+00:00,10.975082,41422.004,26655.992,9.700001,8.0,27.811018,242.79901,8.5,"47.5598803131,7.7607424907"
2023-03-09 23:00:00+00:00,8.173,41630.57,4404.5728,15.400001,19.0,28.091534,240.34537,3.99,"47.5598803131,7.7607424907"
2023-03-10 23:00:00+00:00,3.3605,41839.18,174.7055,4.0,13.0,15.856356,266.9873,4.74,"47.5598803131,7.7607424907"
2023-03-11 23:00:00+00:00,7.306334,42047.688,17499.902,5.2999997,10.0,21.03152,239.64441,8.23,"47.5598803131,7.7607424907"
2023-03-12 23:00:00+00:00,13.481331,42255.965,36952.832,18.0,7.0,17.462784,184.723,13.9,"47.5598803131,7.7607424907"
2023-03-13 23:00:00+00:00,8.273,42463.875,17208.082,9.2,14.0,29.795301,245.77489,5.7,"47.5598803131,7.7607424907"
2023-03-14 23:00:00+00:00,4.7188334,42671.28,36079.91,1.4000001,4.0,19.296133,272.8453,14.73,"47.5598803131,7.7607424907"
2023-03-15 23:00:00+00:00,6.1792502,42878.05,38818.074,0.0,0.0,15.463246,117.26154,15.21,"47.5598803131,7.7607424907"
2023-03-16 23:00:00+00:00,10.829249,43084.055,37869.062,0.0,0.0,14.20062,113.1828,15.11,"47.5598803131,7.7607424907"
2023-03-17 23:00:00+00:00,10.60425,43289.145,29155.166,0.0,0.0,8.209263,123.85722,13.72,"47.5598803131,7.7607424907"
2023-03-18 23:00:00+00:00,10.085501,43493.42,14596.9,13.9,13.0,10.805999,211.04347,7.86,"47.5598803131,7.7607424907"
2023-03-19 23:00:00+00:00,9.114666,43698.355,36508.87,0.2,2.0,8.427383,252.2841,12.2,"47.5598803131,7.7607424907"
2023-03-20 23:00:00+00:00,9.220916,43904.133,33356.242,0.3,2.0,9.227524,114.62356,13.24,"47.5598803131,7.7607424907"
2023-03-21 23:00:00+00:00,11.816749,44110.637,39600.0,0.9,1.0,8.714677,178.1913,17.52,"47.5598803131,7.7607424907"
2023-03-22 23:00:00+00:00,13.014667,44317.74,312.56927,0.70000005,2.0,12.57426,128.13507,5.41,"47.5598803131,7.7607424907"
2023-03-23 23:00:00+00:00,11.802166,44525.32,0.0,11.800001,13.0,16.595179,223.03094,4.5,"47.5598803131,7.7607424907"
2023-03-24 23:00:00+00:00,9.406333,44733.258,29971.883,6.6,16.0,26.200977,250.19196,10.83,"47.5598803131,7.7607424907"
2023-03-25 23:00:00+00:00,8.4355,44941.434,17709.844,14.900001,13.0,25.516865,236.98497,10.34,"47.5598803131,7.7607424907"
2023-03-26 23:00:00+00:00,5.0125833,45149.707,29984.393,7.7000003,11.0,20.326454,307.1089,13.24,"47.5598803131,7.7607424907"
2023-03-27 23:00:00+00:00,5.739666,45357.97,39600.0,1.4000001,5.0,11.119281,122.15929,18.31,"47.5598803131,7.7607424907"
2023-03-28 23:00:00+00:00,12.316749,45566.086,15274.071,2.4999998,5.0,12.682018,173.22794,8.83,"47.5598803131,7.7607424907"
2023-03-29 23:00:00+00:00,13.760501,45773.94,31635.266,5.0,7.0,26.474077,215.80838,12.86,"47.5598803131,7.7607424907"
2023-03-30 23:00:00+00:00,11.566752,45981.4,32088.809,13.0,17.0,31.367552,237.08833,13.06,"47.5598803131,7.7607424907"
2023-03-31 23:00:00+00:00,8.339665,46188.33,5631.679,14.200001,14.0,24.567198,240.7337,6.72,"47.5598803131,7.7607424907"
2023-04-01 23:00:00+00:00,8.268833,46394.61,23195.422,4.7999997,13.0,11.792404,267.02628,11.15,"47.5598803131,7.7607424907"
2023-04-02 23:00:00+00:00,6.514667,46600.098,35574.17,2.3000002,7.0,17.81909,83.508156,12.65,"47.5598803131,7.7607424907"
2023-04-03 23:00:00+00:00,3.7334166,46804.664,43222.688,0.0,0.0,15.807239,96.24026,21.15,"47.5598803131,7.7607424907"
2023-04-04 23:00:00+00:00,4.2021666,47008.17,43422.07,0.0,0.0,9.339208,253.3549,20.5,"47.5598803131,7.7607424907"
2023-04-05 23:00:00+00:00,6.2896667,47210.48,31240.83,0.2,2.0,8.225035,233.2158,17.06,"47.5598803131,7.7607424907"
2023-04-06 23:00:00+00:00,5.7375836,47411.45,0.0,11.800001,10.0,8.669949,262.67816,5.5,"47.5598803131,7.7607424907"
2023-04-07 23:00:00+00:00,7.3750825,47611.145,34371.375,1.8000001,6.0,8.891344,233.67314,12.78,"47.5598803131,7.7607424907"
2023-04-08 23:00:00+00:00,8.220916,47810.99,44205.11,0.0,0.0,14.05845,117.0505,20.45,"47.5598803131,7.7607424907"
2023-04-09 23:00:00+00:00,10.618834,48011.152,33376.887,0.2,1.0,14.05845,135.54558,18.05,"47.5598803131,7.7607424907"
2023-04-10 23:00:00+00:00,10.700084,48211.516,3029.021,11.400001,10.0,19.35314,258.11133,7.86,"47.5598803131,7.7607424907"
2023-04-11 23:00:00+00:00,10.523,48411.957,0.0,6.6999993,20.0,22.725668,219.43767,6.02,"47.5598803131,7.7607424907"
2023-04-12 23:00:00+00:00,6.6105003,48612.34,31617.799,2.3,11.0,15.328561,260.97653,13.48,"47.5598803131,7.7607424907"
2023-04-13 23:00:00+00:00,7.422999,48812.535,45173.93,0.5,5.0,9.114471,142.12498,19.63,"47.5598803131,7.7607424907"
2023-04-14 23:00:00+00:00,7.5188327,49012.41,8179.6724,4.1,14.0,9.983106,202.6199,6.79,"47.5598803131,7.7607424907"
2023-04-15 23:00:00+00:00,7.958416,49211.832,7200.0,4.1,18.0,13.551501,280.34018,6.51,"47.5598803131,7.7607424907"
2023-04-16 23:00:00+00:00,9.51675,49410.664,30495.41,14.8,20.0,8.825508,307.56863,12.35,"47.5598803131,7.7607424907"
2023-04-17 23:00:00+00:00,9.968833,49608.758,14837.18,0.4,4.0,14.830076,79.62679,11.06,"47.5598803131,7.7607424907"
2023-04-18 23:00:00+00:00,9.850082,49805.973,10403.097,4.7,6.0,16.23596,59.24565,10.59,"47.5598803131,7.7607424907"
2023-04-19 23:00:00+00:00,7.2229996,50002.156,15448.909,2.3000002,7.0,12.738099,109.20778,11.48,"47.5598803131,7.7607424907"
2023-04-20 23:00:00+00:00,8.743833,50197.17,26232.56,0.0,0.0,14.4,123.973495,17.13,"47.5598803131,7.7607424907"
2023-04-21 23:00:00+00:00,12.750083,50390.84,26485.875,4.6,7.0,15.7908325,134.26555,13.45,"47.5598803131,7.7607424907"
2023-04-22 23:00:00+00:00,13.348,50583.023,31511.832,13.400001,16.0,12.324414,203.6705,16.49,"47.5598803131,7.7607424907"
